csid,age_class_part,sex,loc_stat,season,day,diary_type,part_educ_stat,part_job,age_class_cont,diary_keeper,shadow_present,shadow_num,fam_rel,share_hh,same_room,share_bed,ever_met,how_often,difficulties_filling_diary,difficulty_comments,record_all_contacts,record_contacts_comments,behaviour_change,behaviour_change_comments,other_comments,dok_year
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Primary","Participant",0,0,"Sibling","No","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Sibling","Yes","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Adult","Participant",0,0,"Sibling","No","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Sibling","No","No","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Primary","Participant",0,0,"Sibling","Yes","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Primary","Participant",0,0,"Sibling","No","Yes","No","Yes","Regularly","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Primary","Participant",0,0,"Sibling","No","Yes","No","Yes","Regularly","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Primary","Participant",0,0,"Sibling","No","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Adult","Participant",0,0,"Sibling","No","Yes","No","Yes","Regularly","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Sibling","No","Yes","No","Yes","Regularly","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Sibling","No","Yes","No","Yes","Regularly","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Sibling","Yes","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Older","Participant",0,0,"Sibling","Yes","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Sibling","Yes","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Sibling","No","Yes","No","Yes","Often","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Adult","Participant",0,0,"Sibling","No","Yes","No","Yes","Regularly","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Adult","Participant",0,0,"Sibling","No","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Sibling","No","Yes","No","Yes","Regularly","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Sibling","No","Yes","No","Yes","Regularly","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Adult","Participant",0,0,"Sibling","No","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Secondary","Participant",0,0,"Sibling","No","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Primary","Participant",0,0,"Sibling","No","Yes","No","Yes","Often","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Sibling","Yes","No","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Adult","Participant",0,0,"Sibling","No","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Primary","Participant",0,0,"Sibling","No","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Adult","Participant",0,0,"Parent","No","No","No","Yes","Often","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Pre-School","Participant",0,0,"Offspring","No","Yes","Yes","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1106,5,"Female",0,1,1,"Missing","2","Unemployed","Primary","Participant",0,0,"Sibling","No","Yes","No","Yes","Daily","No","none","Yes","none","No","none","no comment",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Older","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1108,5,"Male",1,1,1,"Picture","3","Office Worker","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","999",2011
1110,2,"Female",1,1,0,"Picture","0","Unemployed","Primary","Shadow",1,1,"Sibling","No","No","No","Yes","Daily","No","None","Yes","None","No","None","999",2011
1110,2,"Female",1,1,0,"Picture","0","Unemployed","Adult","Shadow",1,1,"Parent","Yes","Yes","Yes","Yes","Daily","No","None","Yes","None","No","None","999",2011
1110,2,"Female",1,1,0,"Picture","0","Unemployed","Pre-School","Shadow",1,1,"Parent","Yes","Yes","Yes","Yes","Daily","No","None","Yes","None","No","None","999",2011
1110,2,"Female",1,1,0,"Picture","0","Unemployed","Primary","Shadow",1,1,"Sibling","Yes","No","No","Yes","Daily","No","None","Yes","None","No","None","999",2011
1110,2,"Female",1,1,0,"Picture","0","Unemployed","Adult","Shadow",1,1,"Sibling","Yes","No","No","Yes","Daily","No","None","Yes","None","No","None","999",2011
1112,3,"Female",1,1,0,"Picture","1","Student","Adult","Shadow",1,1,"Sibling","Yes","Yes","Yes","Yes","Daily","No","None","Yes","None","No","None","999",2011
1112,3,"Female",1,1,0,"Picture","1","Student","Primary","Shadow",1,1,"Sibling","No","Yes","Yes","Yes","Daily","No","None","Yes","None","No","None","999",2011
1112,3,"Female",1,1,0,"Picture","1","Student","Primary","Shadow",1,1,"Sibling","Yes","Yes","Yes","Yes","Daily","No","None","Yes","None","No","None","999",2011
1112,3,"Female",1,1,0,"Picture","1","Student","Adult","Shadow",1,1,"Parent","No","Yes","No","Yes","Daily","No","None","Yes","None","No","None","999",2011
1112,3,"Female",1,1,0,"Picture","1","Student","Primary","Shadow",1,1,"Sibling","No","Yes","Yes","Yes","Daily","No","None","Yes","None","No","None","999",2011
1112,3,"Female",1,1,0,"Picture","1","Student","Adult","Shadow",1,1,"Parent","Yes","Yes","No","Yes","Daily","No","None","Yes","None","No","None","999",2011
1112,3,"Female",1,1,0,"Picture","1","Student","Adult","Shadow",1,1,"Sibling","No","Yes","Yes","Yes","Daily","No","None","Yes","None","No","None","999",2011
1112,3,"Female",1,1,0,"Picture","1","Student","Primary","Shadow",1,1,"Sibling","Yes","Yes","Yes","Yes","Daily","No","None","Yes","None","No","None","999",2011
1112,3,"Female",1,1,0,"Picture","1","Student","Primary","Shadow",1,1,"Sibling","No","Yes","Yes","Yes","Daily","No","None","Yes","None","No","None","999",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Primary","Participant",0,0,"Other relative","No","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","No","No","No","Yes","Often","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","No","No","No","No","Often","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Older","Participant",0,0,"Other relative","No","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Primary","Participant",0,0,"Other relative","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Older","Participant",0,0,"Other relative","No","No","No","Yes","Often","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Older","Participant",0,0,"Other relative","No","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Primary","Participant",0,0,"Other relative","Yes","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","No","No","No","Yes","Often","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Older","Participant",0,0,"Other relative","No","No","No","Missing","Missing","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Older","Participant",0,0,"Other relative","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Older","Participant",0,0,"Other relative","No","No","No","Yes","Often","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Older","Participant",0,0,"Other relative","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Older","Participant",0,0,"Other relative","No","No","No","Yes","Often","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Older","Participant",0,0,"Other relative","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Older","Participant",0,0,"Spouse","No","No","Yes","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","No","No","No","Yes","Often","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","Yes","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1116,6,"Male",1,1,1,"Picture","1","Agriculture/Fishing","Adult","Participant",0,0,"Other relative","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1118,6,"Female",1,0,0,"Picture","0","Business Person","Older","Shadow",1,1,"Offspring","No","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1118,6,"Female",1,0,0,"Picture","0","Business Person","Adult","Shadow",1,1,"Other relative","No","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1118,6,"Female",1,0,0,"Picture","0","Business Person","Older","Shadow",1,1,"Offspring","No","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1118,6,"Female",1,0,0,"Picture","0","Business Person","Adult","Shadow",1,1,"Other relative","No","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1118,6,"Female",1,0,0,"Picture","0","Business Person","Adult","Shadow",1,1,"Offspring","No","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1118,6,"Female",1,0,0,"Picture","0","Business Person","Adult","Shadow",1,1,"Other relative","No","No","No","Yes","Daily","No","none","Yes","none","No","none","no",2011
1118,6,"Female",1,0,0,"Picture","0","Business Person","Older","Shadow",1,1,"Offspring","No","No","No","Yes","Regularly","No","none","Yes","none","No","none","no",2011
1119,5,"Male",1,1,1,"Picture","2","Other","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Regularly","No","none","Missing","none","No","none","no",2011
1119,5,"Male",1,1,1,"Picture","2","Other","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Missing","No","none","Missing","none","No","none","no",2011
1119,5,"Male",1,1,1,"Picture","2","Other","Pre-School","Participant",0,0,"Missing","No","Missing","Missing","Yes","Missing","No","none","Missing","none","No","none","no",2011
1119,5,"Male",1,1,1,"Picture","2","Other","Pre-School","Participant",0,0,"Missing","No","Missing","Missing","Yes","Missing","No","none","Missing","none","No","none","no",2011
1119,5,"Male",1,1,1,"Picture","2","Other","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Regularly","No","none","Missing","none","No","none","no",2011
1119,5,"Male",1,1,1,"Picture","2","Other","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Regularly","No","none","Missing","none","No","none","no",2011
1119,5,"Male",1,1,1,"Picture","2","Other","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","none","Missing","none","No","none","no",2011
1120,4,"Male",1,1,1,"Text","3","Student","Adult","Participant",0,0,"Missing","No","Missing","Missing","Yes","Daily","No","None","Yes","None","No","None","No comments.",2011
